측정소명,년,월,일,시,SO2,PM10,O3,NO2,CO
수창동,2007,7,28,22,0.001,45,0.038,0.014,0.4
지산동,2007,7,28,22,0.004,99,0.028,0.02,1.3
서호동,2007,7,28,22,0.001,120,0.011,0.043,0.6
이현동,2007,7,28,22,0.008,113,0.035,0.022,0.3
대명동,2007,7,28,22,0.005,50,0.041,0.015,0.6
노원동,2007,7,28,22,0.006,102,0.028,0.015,1.2
신암동,2007,7,28,22,0.005,81,0.02,0.035,0.6
태전동,2007,7,28,22,0.004,119,0.029,0.03,0.8
만촌동,2007,7,28,22,0.005,89,0.033,0.025,0.4
호림동,2007,7,28,22,0.006,13,0.012,0.021,0.4
현풍면,2007,7,28,22,0.005,123,0.011,0.03,0.9
수창동,2007,7,28,23,0.001,33,0.031,0.019,0.5
지산동,2007,7,28,23,0.003,101,0.014,0.028,1.4
서호동,2007,7,28,23,0.001,136,0.015,0.033,0.5
이현동,2007,7,28,23,0.008,105,0.032,0.024,0.3
대명동,2007,7,28,23,0.005,58,0.032,0.019,0.7
노원동,2007,7,28,23,0.007,109,0.03,0.013,1.1
신암동,2007,7,28,23,0.005,90,0.018,0.034,0.6
태전동,2007,7,28,23,0.004,109,0.036,0.019,0.7
만촌동,2007,7,28,23,0.005,90,0.035,0.021,0.3
호림동,2007,7,28,23,0.005,13,0.012,0.017,0.3
현풍면,2007,7,28,23,0.004,98,0.01,0.026,0.9
수창동,2007,7,28,24,0.001,31,0.032,0.017,0.5
지산동,2007,7,28,24,0.003,105,0.012,0.027,1.5
서호동,2007,7,28,24,0.001,121,0.022,0.022,0.5
이현동,2007,7,28,24,0.008,106,0.041,0.014,0.3
대명동,2007,7,28,24,0.006,41,0.029,0.019,0.7
노원동,2007,7,28,24,0.006,104,0.026,0.015,1.1
신암동,2007,7,28,24,0.005,86,0.027,0.021,0.5
태전동,2007,7,28,24,0.004,103,0.033,0.018,0.7
만촌동,2007,7,28,24,0.005,122,0.035,0.018,0.3
호림동,2007,7,28,24,0.004,13,0.014,0.013,0.3
현풍면,2007,7,28,24,0.007,103,0.009,0.022,0.8
수창동,2007,7,29,1,0.006,50,0.03,0.017,0.5
지산동,2007,7,29,1,0.003,107,0.025,0.012,1.3
서호동,2007,7,29,1,0.001,126,0.015,0.021,0.5
이현동,2007,7,29,1,0.007,124,0.043,0.012,0.3
대명동,2007,7,29,1,0.006,36,0.033,0.013,0.7
노원동,2007,7,29,1,0.006,88,0.023,0.015,1.1
신암동,2007,7,29,1,0.005,106,0.023,0.024,0.5
태전동,2007,7,29,1,0.004,102,0.036,0.014,0.7
만촌동,2007,7,29,1,0.006,115,0.034,0.014,0.3
호림동,2007,7,29,1,0.005,13,0.014,0.009,0.3
현풍면,2007,7,29,1,0.005,98,0.01,0.017,0.8
수창동,2007,7,29,2,0.002,30,0.034,0.011,0.5
지산동,2007,7,29,2,0.003,105,0.026,0.01,1.3
서호동,2007,7,29,2,0.002,110,0.014,0.025,0.5
이현동,2007,7,29,2,0.007,110,0.038,0.012,0.3
대명동,2007,7,29,2,0.006,50,0.031,0.013,0.7
노원동,2007,7,29,2,0.005,93,0.017,0.016,1.2
신암동,2007,7,29,2,0.005,88,0.022,0.021,0.5
태전동,2007,7,29,2,0.004,92,0.028,0.017,0.7
만촌동,2007,7,29,2,0.005,111,0.037,0.012,0.3
호림동,2007,7,29,2,0.006,13,0.011,0.012,0.3
현풍면,2007,7,29,2,0.003,95,0.008,0.018,0.8
수창동,2007,7,29,3,0.001,38,0.03,0.013,0.5
지산동,2007,7,29,3,0.002,101,0.022,0.007,1.3
서호동,2007,7,29,3,0.001,122,0.018,0.018,0.5
이현동,2007,7,29,3,0.007,120,0.031,0.017,0.3
대명동,2007,7,29,3,0.006,44,0.037,0.011,0.7
노원동,2007,7,29,3,0.005,93,0.027,0.009,1.1
신암동,2007,7,29,3,0.005,110,0.029,0.014,0.5
태전동,2007,7,29,3,0.004,99,0.028,0.014,0.7
만촌동,2007,7,29,3,0.006,94,0.034,0.011,0.3
호림동,2007,7,29,3,0.007,13,0.011,0.01,0.3
현풍면,2007,7,29,3,0.004,92,0.008,0.012,0.8
수창동,2007,7,29,4,0.001,25,0.031,0.01,0.5
지산동,2007,7,29,4,0.003,103,0.025,0.007,1.3
서호동,2007,7,29,4,0.001,114,0.026,0.012,0.5
이현동,2007,7,29,4,0.007,117,0.025,0.016,0.3
대명동,2007,7,29,4,0.007,40,0.032,0.012,0.6
노원동,2007,7,29,4,0.005,90,0.02,0.01,1.1
신암동,2007,7,29,4,0.004,121,0.034,0.011,0.5
태전동,2007,7,29,4,0.003,95,0.03,0.01,0.7
만촌동,2007,7,29,4,0.006,115,0.037,0.009,0.3
호림동,2007,7,29,4,0.007,13,0.011,0.006,0.3
현풍면,2007,7,29,4,0.008,95,0.013,0.01,0.8
수창동,2007,7,29,5,0.001,25,0.033,0.009,0.5
지산동,2007,7,29,5,0.003,99,0.028,0.005,1.2
서호동,2007,7,29,5,0.001,109,0.027,0.012,0.5
이현동,2007,7,29,5,0.007,144,0.027,0.014,0.3
대명동,2007,7,29,5,0.007,33,0.032,0.01,0.6
노원동,2007,7,29,5,0.005,102,0.01,0.016,1.1
신암동,2007,7,29,5,0.004,84,0.038,0.008,0.4
태전동,2007,7,29,5,0.003,96,0.024,0.013,0.7
만촌동,2007,7,29,5,0.005,112,0.04,0.007,0.3
호림동,2007,7,29,5,0.006,13,0.011,0.008,0.3
현풍면,2007,7,29,5,0.004,97,0.019,0.01,0.8
수창동,2007,7,29,6,0.002,38,0.029,0.012,0.5
지산동,2007,7,29,6,0.004,101,0.024,0.007,1.3
서호동,2007,7,29,6,0.001,119,0.024,0.015,0.5
이현동,2007,7,29,6,0.008,121,0.026,0.018,0.4
대명동,2007,7,29,6,0.007,30,0.031,0.011,0.7
노원동,2007,7,29,6,0.006,102,0.02,0.012,1.1
신암동,2007,7,29,6,0.004,84,0.038,0.009,0.5
태전동,2007,7,29,6,0.003,106,0.032,0.01,0.7
만촌동,2007,7,29,6,0.005,113,0.037,0.009,0.3
호림동,2007,7,29,6,0.007,13,0.012,0.009,0.3
현풍면,2007,7,29,6,0.004,106,0.032,0.006,0.8
수창동,2007,7,29,7,0.004,51,0.02,0.019,0.5
지산동,2007,7,29,7,0.004,107,0.022,0.011,1.3
서호동,2007,7,29,7,0.001,109,0.009,0.03,0.6
이현동,2007,7,29,7,0.008,144,0.022,0.02,0.4
대명동,2007,7,29,7,0.008,29,0.027,0.015,0.7
노원동,2007,7,29,7,0.007,64,0.015,0.016,1.2
신암동,2007,7,29,7,0.004,94,0.019,0.022,0.5
태전동,2007,7,29,7,0.005,104,0.026,0.019,0.7
만촌동,2007,7,29,7,0.006,98,0.033,0.014,0.3
호림동,2007,7,29,7,0.006,13,0.009,0.009,0.3
현풍면,2007,7,29,7,0.004,106,0.03,0.01,0.8
수창동,2007,7,29,8,0.004,37,0.026,0.015,0.5
지산동,2007,7,29,8,0.004,117,0.028,0.009,1.3
서호동,2007,7,29,8,0.001,118,0.015,0.025,0.6
이현동,2007,7,29,8,0.008,136,0.022,0.021,0.4
대명동,2007,7,29,8,0.007,54,0.031,0.013,0.7
노원동,2007,7,29,8,0.007,78,0.024,0.008,1.2
신암동,2007,7,29,8,0.004,88,0.024,0.022,0.5
태전동,2007,7,29,8,0.007,118,0.028,0.019,0.7
만촌동,2007,7,29,8,0.006,136,0.029,0.019,0.3
호림동,2007,7,29,8,0.006,13,0.013,0.009,0.3
현풍면,2007,7,29,8,0.003,122,0.022,0.012,0.8
수창동,2007,7,29,9,0.002,25,0.033,0.012,0.5
지산동,2007,7,29,9,0.003,115,0.033,0.007,1.3
서호동,2007,7,29,9,0.001,110,0.026,0.019,0.5
이현동,2007,7,29,9,0.007,149,0.039,0.01,0.4
대명동,2007,7,29,9,0.006,33,0.038,0.011,0.6
노원동,2007,7,29,9,0.006,48,0.029,0.009,1.2
신암동,2007,7,29,9,0.006,107,0.032,0.018,0.5
태전동,2007,7,29,9,0.006,122,0.034,0.015,0.7
만촌동,2007,7,29,9,0.007,129,0.033,0.016,0.3
호림동,2007,7,29,9,0.008,13,0.026,0.006,0.4
현풍면,2007,7,29,9,0.003,120,0.037,0.008,0.8
수창동,2007,7,29,10,0.001,23,0.039,0.012,0.5
지산동,2007,7,29,10,0.003,115,0.038,0.008,1.3
서호동,2007,7,29,10,0.001,111,0.035,0.014,0.5
이현동,2007,7,29,10,0.007,115,0.046,0.008,0.4
대명동,2007,7,29,10,0.006,23,0.044,0.01,0.7
노원동,2007,7,29,10,0.007,42,0.036,0.008,1.1
신암동,2007,7,29,10,0.006,87,0.043,0.013,0.5
태전동,2007,7,29,10,0.007,122,0.044,0.014,0.7
만촌동,2007,7,29,10,0.006,117,0.04,0.015,0.3
호림동,2007,7,29,10,0.007,13,0.032,0.005,0.8
현풍면,2007,7,29,10,0.003,110,0.047,0.005,0.8
수창동,2007,7,29,11,0.001,46,0.048,0.01,0.5
지산동,2007,7,29,11,0.002,117,0.046,0.007,1.3
서호동,2007,7,29,11,0.001,105,0.048,0.012,0.5
이현동,2007,7,29,11,0.006,139,0.056,0.005,0.4
대명동,2007,7,29,11,0.006,56,0.053,0.009,0.7
노원동,2007,7,29,11,0.006,30,0.046,0.006,1.2
신암동,2007,7,29,11,0.005,97,0.054,0.01,0.5
태전동,2007,7,29,11,0.005,125,0.056,0.009,0.8
만촌동,2007,7,29,11,0.005,125,0.052,0.012,0.3
호림동,2007,7,29,11,0.007,13,0.041,0.005,0.8
현풍면,2007,7,29,11,0.002,114,0.054,0.003,0.8
수창동,2007,7,29,12,0.001,43,0.057,0.009,0.5
지산동,2007,7,29,12,0.002,125,0.056,0.005,1.3
서호동,2007,7,29,12,0.001,94,0.059,0.01,0.6
이현동,2007,7,29,12,0.006,118,0.065,0.006,0.4
대명동,2007,7,29,12,0.006,32,0.063,0.008,0.7
노원동,2007,7,29,12,0.006,46,0.054,0.006,1.3
신암동,2007,7,29,12,0.005,92,0.063,0.007,0.5
태전동,2007,7,29,12,0.005,122,0.066,0.007,0.8
만촌동,2007,7,29,12,0.005,121,0.061,0.01,0.4
호림동,2007,7,29,12,0.007,13,0.045,0.006,0.7
현풍면,2007,7,29,12,0.002,113,0.057,0.002,0.8
수창동,2007,7,29,13,0.001,46,0.062,0.009,0.6
지산동,2007,7,29,13,0.003,129,0.065,0.005,1.3
서호동,2007,7,29,13,0.001,97,0.064,0.009,0.6
이현동,2007,7,29,13,0.006,125,0.069,0.006,0.4
대명동,2007,7,29,13,0.006,23,0.068,0.008,0.7
노원동,2007,7,29,13,0.006,82,0.06,0.006,1.3
신암동,2007,7,29,13,0.004,92,0.067,0.006,0.5
태전동,2007,7,29,13,0.005,134,0.072,0.007,0.8
만촌동,2007,7,29,13,0.004,127,0.068,0.008,0.5
호림동,2007,7,29,13,0.007,13,0.046,0.004,0.8
현풍면,2007,7,29,13,0.003,186,0.06,0.003,0.9
수창동,2007,7,29,14,0.001,41,0.061,0.008,0.6
지산동,2007,7,29,14,0.002,135,0.063,0.004,1.3
서호동,2007,7,29,14,0.001,112,0.068,0.01,0.7
이현동,2007,7,29,14,0.007,128,0.066,0.005,0.5
대명동,2007,7,29,14,0.006,63,0.063,0.007,0.8
노원동,2007,7,29,14,0.005,91,0.058,0.004,1.4
신암동,2007,7,29,14,0.005,91,0.073,0.006,0.6
태전동,2007,7,29,14,0.004,129,0.068,0.006,0.9
만촌동,2007,7,29,14,0.005,125,0.069,0.009,0.6
호림동,2007,7,29,14,0.007,13,0.049,0.006,0.8
현풍면,2007,7,29,14,0.003,125,0.061,0.002,0.9
수창동,2007,7,29,15,0.001,53,0.056,0.008,0.7
지산동,2007,7,29,15,0.002,129,0.057,0.004,1.3
서호동,2007,7,29,15,0.001,103,0.062,0.009,0.7
이현동,2007,7,29,15,0.007,132,0.063,0.006,0.5
대명동,2007,7,29,15,0.006,56,0.061,0.007,0.8
노원동,2007,7,29,15,0.005,95,0.054,0.004,1.4
신암동,2007,7,29,15,0.004,108,0.065,0.006,0.6
태전동,2007,7,29,15,0.004,141,0.062,0.007,0.9
만촌동,2007,7,29,15,0.005,130,0.061,0.009,0.6
호림동,2007,7,29,15,0.007,13,0.048,0.005,0.8
현풍면,2007,7,29,15,0.003,127,0.06,0.002,0.9
수창동,2007,7,29,16,0.001,52,0.049,0.008,0.3
지산동,2007,7,29,16,0.001,121,0.049,0.006,1.2
서호동,2007,7,29,16,0.001,118,0.054,0.011,0.4
이현동,2007,7,29,16,0.006,140,0.053,0.009,0.4
대명동,2007,7,29,16,0.005,78,0.051,0.009,0.5
노원동,2007,7,29,16,0.004,131,0.049,0.005,0.9
신암동,2007,7,29,16,0.004,104,0.057,0.008,0.4
태전동,2007,7,29,16,0.003,143,0.055,0.01,0.6
만촌동,2007,7,29,16,0.005,136,0.049,0.014,0.4
호림동,2007,7,29,16,0.008,13,0.044,0.006,0.6
현풍면,2007,7,29,16,0.002,129,0.053,0.003,0.7
수창동,2007,7,29,17,0.001,75,0.043,0.014,0.3
지산동,2007,7,29,17,0.001,87,0.025,0.02,1.2
서호동,2007,7,29,17,0.001,179,0.035,0.023,0.4
이현동,2007,7,29,17,0.006,151,0.046,0.018,0.3
대명동,2007,7,29,17,0.005,117,0.043,0.017,0.5
노원동,2007,7,29,17,0.004,197,0.04,0.012,0.9
신암동,2007,7,29,17,0.003,114,0.051,0.015,0.4
태전동,2007,7,29,17,0.002,35,0.043,0.018,0.6
만촌동,2007,7,29,17,0.005,72,0.043,0.021,0.3
호림동,2007,7,29,17,0.006,13,0.045,0.009,0.6
현풍면,2007,7,29,17,0.002,591,0.056,0.006,0.6
수창동,2007,7,29,18,0.001,46,0.04,0.016,0.4
지산동,2007,7,29,18,0.001,25,0.027,0.014,1.2
서호동,2007,7,29,18,0.001,114,0.03,0.026,0.4
이현동,2007,7,29,18,0.006,121,0.042,0.022,0.4
대명동,2007,7,29,18,0.005,70,0.045,0.016,0.5
노원동,2007,7,29,18,0.004,142,0.039,0.011,0.9
신암동,2007,7,29,18,0.004,64,0.043,0.022,0.4
태전동,2007,7,29,18,0.002,37,0.039,0.022,0.6
만촌동,2007,7,29,18,0.004,19,0.036,0.028,0.4
호림동,2007,7,29,18,0.006,13,0.036,0.012,0.6
현풍면,2007,7,29,18,0.003,22,0.053,0.01,0.6
수창동,2007,7,29,19,0.001,44,0.036,0.018,0.4
지산동,2007,7,29,19,0.001,21,0.03,0.01,1.1
서호동,2007,7,29,19,0.001,74,0.035,0.017,0.4
이현동,2007,7,29,19,0.006,29,0.043,0.022,0.4
대명동,2007,7,29,19,0.005,68,0.047,0.011,0.5
노원동,2007,7,29,19,0.004,65,0.033,0.017,1.1
신암동,2007,7,29,19,0.003,22,0.033,0.028,0.4
태전동,2007,7,29,19,0.002,15,0.03,0.032,0.7
만촌동,2007,7,29,19,0.004,32,0.031,0.026,0.2
호림동,2007,7,29,19,0.006,13,0.03,0.015,0.7
현풍면,2007,7,29,19,0.003,16,0.049,0.009,0.6
수창동,2007,7,29,20,0.001,33,0.028,0.023,0.5
지산동,2007,7,29,20,0.001,21,0.026,0.006,1.1
서호동,2007,7,29,20,0.001,50,0.031,0.016,0.4
이현동,2007,7,29,20,0.006,22,0.02,0.037,0.5
대명동,2007,7,29,20,0.005,52,0.029,0.025,0.7
노원동,2007,7,29,20,0.004,53,0.023,0.018,1.1
신암동,2007,7,29,20,0.003,15,0.035,0.018,0.4
태전동,2007,7,29,20,0.002,33,0.026,0.03,0.7
만촌동,2007,7,29,20,0.004,33,0.026,0.026,0.2
호림동,2007,7,29,20,0.006,13,0.034,0.01,0.6
현풍면,2007,7,29,20,0.002,12,0.042,0.01,0.6
수창동,2007,7,29,21,0.001,19,0.017,0.028,0.5
지산동,2007,7,29,21,0.001,25,0.018,0.012,1.1
서호동,2007,7,29,21,0.001,36,0.026,0.018,0.4
이현동,2007,7,29,21,0.006,22,0.018,0.034,0.4
대명동,2007,7,29,21,0.006,30,0.028,0.023,0.6
노원동,2007,7,29,21,0.004,57,0.017,0.021,1.1
신암동,2007,7,29,21,0.003,33,0.029,0.02,0.4
태전동,2007,7,29,21,0.002,35,0.02,0.031,0.7
만촌동,2007,7,29,21,0.004,32,0.019,0.033,0.3
호림동,2007,7,29,21,0.006,13,0.03,0.009,0.6
현풍면,2007,7,29,21,0.002,24,0.033,0.006,0.6
수창동,2007,7,29,22,0.001,20,0.018,0.024,0.5
지산동,2007,7,29,22,0.001,23,0.011,0.014,1.2
서호동,2007,7,29,22,0.001,62,0.011,0.032,0.5
이현동,2007,7,29,22,0.006,35,0.017,0.031,0.4
대명동,2007,7,29,22,0.006,31,0.028,0.02,0.6
노원동,2007,7,29,22,0.004,39,0.005,0.024,1.2
신암동,2007,7,29,22,0.003,21,0.02,0.024,0.5
태전동,2007,7,29,22,0.002,33,0.012,0.035,0.8
만촌동,2007,7,29,22,0.004,32,0.014,0.04,0.3
호림동,2007,7,29,22,0.006,13,0.027,0.009,0.6
현풍면,2007,7,29,22,0.002,22,0.033,0.004,0.6
수창동,2007,7,29,23,0.001,11,0.013,0.027,0.5
지산동,2007,7,29,23,0.001,29,0.006,0.017,1.2
서호동,2007,7,29,23,0.001,46,0.014,0.023,0.4
이현동,2007,7,29,23,0.005,33,0.007,0.036,0.5
대명동,2007,7,29,23,0.006,19,0.018,0.024,0.6
노원동,2007,7,29,23,0.004,24,0.006,0.023,1.1
신암동,2007,7,29,23,0.004,26,0.016,0.022,0.4
태전동,2007,7,29,23,0.002,29,0.014,0.027,0.7
만촌동,2007,7,29,23,0.005,30,0.011,0.037,0.3
호림동,2007,7,29,23,0.007,13,0.02,0.016,0.6
현풍면,2007,7,29,23,0.002,15,0.029,0.005,0.6
수창동,2007,7,29,24,0.001,6,0.01,0.024,0.4
지산동,2007,7,29,24,0.001,29,0.005,0.017,1.2
서호동,2007,7,29,24,0.001,34,0.012,0.019,0.4
이현동,2007,7,29,24,0.005,40,0.001,0.036,0.6
대명동,2007,7,29,24,0.006,17,0.021,0.017,0.6
노원동,2007,7,29,24,0.004,24,0.004,0.021,1.1
신암동,2007,7,29,24,0.003,22,0.009,0.027,0.5
태전동,2007,7,29,24,0.002,27,0.016,0.022,0.7
만촌동,2007,7,29,24,0.005,28,0.01,0.029,0.2
호림동,2007,7,29,24,0.007,13,0.006,0.02,0.7
현풍면,2007,7,29,24,0.002,22,0.015,0.016,0.6
수창동,2007,7,30,1,0.001,6,0.006,0.024,0.5
지산동,2007,7,30,1,0.001,33,0.002,0.019,1.2
서호동,2007,7,30,1,0.001,42,0.013,0.014,0.4
이현동,2007,7,30,1,0.006,52,0.001,0.033,0.5
대명동,2007,7,30,1,0.006,15,0.016,0.019,0.6
노원동,2007,7,30,1,0.004,18,0.005,0.017,1.1
신암동,2007,7,30,1,0.003,34,0.014,0.02,0.4
태전동,2007,7,30,1,0.002,17,0.018,0.017,0.6
만촌동,2007,7,30,1,0.004,26,0.007,0.023,0.3
호림동,2007,7,30,1,0.006,13,0.012,0.009,0.6
현풍면,2007,7,30,1,0.002,34,0.01,0.018,0.6
수창동,2007,7,30,2,0.001,11,0.005,0.021,0.4
지산동,2007,7,30,2,0.001,35,0.002,0.014,1.2
서호동,2007,7,30,2,0.001,40,0.013,0.014,0.4
이현동,2007,7,30,2,0.005,48,0.002,0.029,0.5
대명동,2007,7,30,2,0.006,19,0.011,0.018,0.6
노원동,2007,7,30,2,0.004,25,0.006,0.015,1
신암동,2007,7,30,2,0.004,24,0.011,0.02,0.4
태전동,2007,7,30,2,0.002,26,0.011,0.019,0.6
만촌동,2007,7,30,2,0.004,33,0.009,0.02,0.3
호림동,2007,7,30,2,0.005,13,0.01,0.01,0.6
현풍면,2007,7,30,2,0.002,34,0.016,0.013,0.6
수창동,2007,7,30,3,0.001,5,0.004,0.021,0.4
지산동,2007,7,30,3,0.001,31,0.002,0.011,1.1
서호동,2007,7,30,3,0.002,40,0.012,0.011,0.3
이현동,2007,7,30,3,0.006,62,0.001,0.027,0.5
대명동,2007,7,30,3,0.006,17,0.011,0.016,0.6
노원동,2007,7,30,3,0.004,16,0.003,0.012,1.1
신암동,2007,7,30,3,0.003,37,0.007,0.019,0.4
태전동,2007,7,30,3,0.002,25,0.008,0.016,0.7
만촌동,2007,7,30,3,0.004,44,0.007,0.02,0.3
호림동,2007,7,30,3,0.005,13,0.007,0.011,0.6
현풍면,2007,7,30,3,0.003,15,0.016,0.011,0.6
수창동,2007,7,30,4,0.001,4,0.005,0.018,0.4
지산동,2007,7,30,4,0.001,31,0.001,0.01,1.1
서호동,2007,7,30,4,0.002,39,0.01,0.012,0.3
이현동,2007,7,30,4,0.005,46,0.001,0.023,0.5
대명동,2007,7,30,4,0.006,14,0.009,0.016,0.6
노원동,2007,7,30,4,0.004,22,0.003,0.013,1
신암동,2007,7,30,4,0.003,28,0.002,0.02,0.4
태전동,2007,7,30,4,0.002,23,0.008,0.013,0.7
만촌동,2007,7,30,4,0.004,55,0.005,0.021,0.3
호림동,2007,7,30,4,0.006,13,0.004,0.017,0.7
현풍면,2007,7,30,4,0.002,30,0.01,0.013,0.6
수창동,2007,7,30,5,0.001,3,0.002,0.019,0.4
지산동,2007,7,30,5,0.001,33,0.002,0.01,1.1
서호동,2007,7,30,5,0.002,42,0.007,0.014,0.4
이현동,2007,7,30,5,0.005,57,0.001,0.019,0.5
대명동,2007,7,30,5,0.006,13,0.008,0.015,0.6
노원동,2007,7,30,5,0.005,33,0.003,0.012,1.2
신암동,2007,7,30,5,0.003,23,0.003,0.019,0.4
태전동,2007,7,30,5,0.002,26,0.006,0.011,0.7
만촌동,2007,7,30,5,0.004,40,0.005,0.018,0.3
호림동,2007,7,30,5,0.006,13,0.005,0.015,0.6
현풍면,2007,7,30,5,0.002,48,0.008,0.014,0.6
수창동,2007,7,30,6,0.001,6,0.003,0.017,0.4
지산동,2007,7,30,6,0.001,33,0.002,0.01,1.1
서호동,2007,7,30,6,0.002,44,0.007,0.015,0.4
이현동,2007,7,30,6,0.005,42,0.001,0.018,0.5
대명동,2007,7,30,6,0.006,11,0.006,0.015,0.6
노원동,2007,7,30,6,0.005,22,0.003,0.013,1
신암동,2007,7,30,6,0.003,23,0.009,0.015,0.4
태전동,2007,7,30,6,0.002,25,0.005,0.014,0.7
만촌동,2007,7,30,6,0.004,32,0.007,0.014,0.3
호림동,2007,7,30,6,0.006,13,0.003,0.017,0.7
현풍면,2007,7,30,6,0.003,32,0.005,0.016,0.7
수창동,2007,7,30,7,0.001,5,0.004,0.017,0.4
지산동,2007,7,30,7,0.001,33,0.002,0.008,1.1
서호동,2007,7,30,7,0.001,40,0.008,0.014,0.4
이현동,2007,7,30,7,0.007,49,0.001,0.019,0.5
대명동,2007,7,30,7,0.006,33,0.006,0.015,0.6
노원동,2007,7,30,7,0.005,10,0.004,0.013,1
신암동,2007,7,30,7,0.004,39,0.007,0.019,0.4
태전동,2007,7,30,7,0.003,34,0.002,0.018,0.7
만촌동,2007,7,30,7,0.004,34,0.009,0.016,0.3
호림동,2007,7,30,7,0.005,13,0.004,0.014,0.7
현풍면,2007,7,30,7,0.003,37,0.006,0.019,0.7
수창동,2007,7,30,8,0.001,11,0.005,0.02,0.4
지산동,2007,7,30,8,0.001,35,0.005,0.007,1.1
서호동,2007,7,30,8,0.001,49,0.012,0.015,0.4
이현동,2007,7,30,8,0.009,48,0.002,0.021,0.6
대명동,2007,7,30,8,0.007,26,0.006,0.018,0.6
노원동,2007,7,30,8,0.004,9,0.005,0.013,1.2
신암동,2007,7,30,8,0.003,36,0.006,0.021,0.4
태전동,2007,7,30,8,0.003,51,0.005,0.02,0.7
만촌동,2007,7,30,8,0.004,49,0.01,0.018,0.3
호림동,2007,7,30,8,0.007,13,0.004,0.015,0.7
현풍면,2007,7,30,8,0.003,47,0.01,0.019,0.7
수창동,2007,7,30,9,0.001,10,0.007,0.022,0.5
지산동,2007,7,30,9,0.001,43,0.009,0.008,1.2
서호동,2007,7,30,9,0.002,56,0.016,0.013,0.4
이현동,2007,7,30,9,0.009,56,0.007,0.024,0.6
대명동,2007,7,30,9,0.007,23,0.009,0.023,0.7
노원동,2007,7,30,9,0.004,16,0.008,0.013,1.2
신암동,2007,7,30,9,0.003,40,0.011,0.021,0.5
태전동,2007,7,30,9,0.003,27,0.012,0.021,0.7
만촌동,2007,7,30,9,0.004,45,0.011,0.02,0.3
호림동,2007,7,30,9,0.007,13,0.005,0.019,0.8
현풍면,2007,7,30,9,0.002,37,0.015,0.017,0.7
수창동,2007,7,30,10,0.001,9,0.01,0.026,0.6
지산동,2007,7,30,10,0.001,41,0.019,0.007,1.1
서호동,2007,7,30,10,0.002,40,0.019,0.016,0.4
이현동,2007,7,30,10,0.01,62,0.015,0.026,0.6
대명동,2007,7,30,10,0.006,20,0.021,0.021,0.6
노원동,2007,7,30,10,0.005,13,0.012,0.017,1.2
신암동,2007,7,30,10,0.004,43,0.02,0.018,0.5
태전동,2007,7,30,10,0.003,38,0.023,0.02,0.7
만촌동,2007,7,30,10,0.004,59,0.016,0.02,0.4
호림동,2007,7,30,10,0.009,13,0.009,0.02,0.8
현풍면,2007,7,30,10,0.003,37,0.017,0.02,0.7
수창동,2007,7,30,11,0.001,9,0.027,0.015,0.4
지산동,2007,7,30,11,0.001,31,0.033,0.002,1
서호동,2007,7,30,11,0.001,27,0.028,0.014,0.3
이현동,2007,7,30,11,0.006,65,0.028,0.021,0.5
대명동,2007,7,30,11,0.006,31,0.038,0.009,0.5
노원동,2007,7,30,11,0.005,10,0.025,0.012,1.1
신암동,2007,7,30,11,0.004,45,0.035,0.013,0.4
태전동,2007,7,30,11,0.003,32,0.03,0.023,0.6
만촌동,2007,7,30,11,0.004,65,0.033,0.01,0.3
호림동,2007,7,30,11,0.007,13,0.024,0.013,0.5
현풍면,2007,7,30,11,0.004,62,0.022,0.024,0.8
지산동,2007,7,30,12,0.001,17,0.039,0.001,1
이현동,2007,7,30,12,0.006,52,0.039,0.015,0.4
대명동,2007,7,30,12,0.006,31,0.043,0.009,0.5
노원동,2007,7,30,12,0.005,17,0.035,0.008,1
신암동,2007,7,30,12,0.004,26,0.044,0.01,0.3
태전동,2007,7,30,12,0.003,37,0.042,0.014,0.6
만촌동,2007,7,30,12,0.004,39,0.04,0.008,0.2
호림동,2007,7,30,12,0.007,13,0.032,0.008,0.5
현풍면,2007,7,30,12,0.003,46,0.039,0.02,0.7
지산동,2007,7,30,13,0.001,15,0.042,0.001,1
서호동,2007,7,30,13,0.004,26,0.038,0.011,0.4
이현동,2007,7,30,13,0.006,43,0.047,0.013,0.4
대명동,2007,7,30,13,0.006,25,0.049,0.008,0.5
노원동,2007,7,30,13,0.004,20,0.041,0.006,0.9
신암동,2007,7,30,13,0.004,43,0.047,0.008,0.3
태전동,2007,7,30,13,0.003,17,0.045,0.01,0.6
만촌동,2007,7,30,13,0.004,25,0.043,0.008,0.3
호림동,2007,7,30,13,0.008,13,0.038,0.008,0.5
현풍면,2007,7,30,13,0.003,34,0.059,0.011,0.7
지산동,2007,7,30,14,0.001,19,0.047,0.001,1
서호동,2007,7,30,14,0.002,27,0.041,0.012,0.3
이현동,2007,7,30,14,0.005,27,0.049,0.014,0.4
대명동,2007,7,30,14,0.006,21,0.052,0.007,0.5
노원동,2007,7,30,14,0.004,26,0.043,0.007,1
신암동,2007,7,30,14,0.004,15,0.051,0.006,0.3
태전동,2007,7,30,14,0.003,20,0.054,0.008,0.5
만촌동,2007,7,30,14,0.004,26,0.045,0.01,0.3
호림동,2007,7,30,14,0.006,13,0.039,0.01,0.5
현풍면,2007,7,30,14,0.003,25,0.064,0.007,0.7
지산동,2007,7,30,15,0.001,17,0.05,0.001,1
