瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa)
143,措备,2016-10-31 17:00,11.4,,0.8,360,62,1017
143,措备,2016-10-31 18:00,11.1,,1,290,67,1017.6
143,措备,2016-10-31 19:00,11.7,,2.2,290,62,1018.2
143,措备,2016-10-31 20:00,11.3,,2.9,290,60,1018.4
143,措备,2016-10-31 21:00,10.8,,3.5,290,57,1018.6
143,措备,2016-10-31 22:00,10.5,,3.9,290,55,1018.8
143,措备,2016-10-31 23:00,10.2,,3.4,290,56,1018.7
143,措备,2016-11-01 0:00,9.6,,3.2,290,59,1018.6
143,措备,2016-11-01 1:00,8.5,,4.2,290,62,1019.3
143,措备,2016-11-01 2:00,7.9,,3.3,320,62,1019.4
143,措备,2016-11-01 3:00,8,,4.3,320,62,1019.6
143,措备,2016-11-01 4:00,5.8,,5.7,320,55,1020
143,措备,2016-11-01 5:00,4.1,,4.3,320,56,1021.3
143,措备,2016-11-01 6:00,3.3,,3.3,320,56,1021.8
143,措备,2016-11-01 7:00,3.1,,4.6,290,55,1022.2
143,措备,2016-11-01 8:00,3.3,,3.9,320,48,1023.4
143,措备,2016-11-01 9:00,4,,3.5,320,39,1024
143,措备,2016-11-01 10:00,4.8,,3.5,320,34,1023.9
143,措备,2016-11-01 11:00,6.9,,4,290,32,1023.3
143,措备,2016-11-01 12:00,8.4,,4,290,26,1022.2
143,措备,2016-11-01 13:00,9.2,,4.5,290,23,1021.3
143,措备,2016-11-01 14:00,9.6,,3.7,320,20,1020.7
143,措备,2016-11-01 15:00,10.3,,3.6,340,22,1020.6
143,措备,2016-11-01 16:00,9.9,,2.6,340,20,1020.9
143,措备,2016-11-01 17:00,9,,2.9,340,23,1021
143,措备,2016-11-01 18:00,8.2,,2.5,320,26,1021.3
143,措备,2016-11-01 19:00,7,,2.8,320,30,1021.5
143,措备,2016-11-01 20:00,6.3,,2.7,320,30,1022.1
143,措备,2016-11-01 21:00,6,,2.5,320,29,1022.6
143,措备,2016-11-01 22:00,3.8,,1.1,360,47,1022.5
143,措备,2016-11-01 23:00,3,,0.5,50,54,1022.8
143,措备,2016-11-02 0:00,3.6,,0.7,360,47,1022.6
143,措备,2016-11-02 1:00,3.1,,1.7,320,49,1022.3
143,措备,2016-11-02 2:00,3.7,,3.6,290,40,1022.5
143,措备,2016-11-02 3:00,3.3,,4.2,290,39,1022.2
143,措备,2016-11-02 4:00,3,,3.7,290,41,1022.1
143,措备,2016-11-02 5:00,2.7,,2.7,290,44,1022.2
143,措备,2016-11-02 6:00,2.4,,2.2,290,45,1022.1
143,措备,2016-11-02 7:00,2.4,,3.4,290,43,1022
143,措备,2016-11-02 8:00,3.2,,5.1,290,35,1022
143,措备,2016-11-02 9:00,5.2,,3.2,290,29,1022.4
143,措备,2016-11-02 10:00,6.6,,4.2,290,25,1022
143,措备,2016-11-02 11:00,8.9,,3.9,290,19,1021.3
143,措备,2016-11-02 12:00,10.1,,5.1,290,19,1020.3
143,措备,2016-11-02 13:00,10.5,,5.8,290,23,1019.1
143,措备,2016-11-02 14:00,11.6,,4.2,290,25,1018
143,措备,2016-11-02 15:00,12.3,,3.1,320,25,1017.4
143,措备,2016-11-02 16:00,11.9,,4.5,320,27,1017.3
143,措备,2016-11-02 17:00,11.1,,3.9,320,29,1017.4
143,措备,2016-11-02 18:00,10.3,,3.3,290,33,1017.6
143,措备,2016-11-02 19:00,8.9,,2.9,320,38,1018.2
143,措备,2016-11-02 20:00,8.8,,1.8,290,38,1018.3
143,措备,2016-11-02 21:00,6.5,,0.6,70,55,1018.5
143,措备,2016-11-02 22:00,5.3,,0.2,0,64,1018.7
143,措备,2016-11-02 23:00,5,,0.5,360,62,1018.9
143,措备,2016-11-03 0:00,3.9,,0.5,110,74,1018.6
143,措备,2016-11-03 1:00,3.4,,0,0,75,1018.6
143,措备,2016-11-03 2:00,2.8,,0.3,0,78,1018.1
143,措备,2016-11-03 3:00,2.2,,0.2,0,83,1017.7
143,措备,2016-11-03 4:00,2,,0.5,140,87,1017.9
143,措备,2016-11-03 5:00,1.8,,0.6,160,90,1017.3
143,措备,2016-11-03 6:00,1.8,,0,0,85,1017.7
143,措备,2016-11-03 7:00,2.3,,0.3,0,83,1017.7
143,措备,2016-11-03 8:00,3.7,,0.2,0,81,1018.2
143,措备,2016-11-03 9:00,5.1,,0.8,50,76,1018.4
143,措备,2016-11-03 10:00,8.1,,0.5,200,66,1018.3
143,措备,2016-11-03 11:00,9.3,,0.7,360,60,1017.8
143,措备,2016-11-03 12:00,10.9,,1.7,320,57,1016.9
143,措备,2016-11-03 13:00,12.6,,2.7,290,50,1015.7
143,措备,2016-11-03 14:00,13.4,,2.9,270,47,1014.7
143,措备,2016-11-03 15:00,14.3,,2.2,270,46,1013.8
143,措备,2016-11-03 16:00,13.9,,3.2,270,47,1013.6
143,措备,2016-11-03 17:00,13.4,,1.9,270,50,1013.8
143,措备,2016-11-03 18:00,12.2,,0.9,230,57,1013.7
143,措备,2016-11-03 19:00,10.4,,0.4,0,71,1013.8
143,措备,2016-11-03 20:00,9,,1.4,140,75,1014.4
143,措备,2016-11-03 21:00,7.9,,0.5,160,79,1014.6
143,措备,2016-11-03 22:00,7.6,,0.6,340,83,1015.1
143,措备,2016-11-03 23:00,6.7,,0.5,140,85,1015.2
143,措备,2016-11-04 0:00,6.3,,0,0,86,1015
143,措备,2016-11-04 1:00,6,,1,340,85,1014.7
143,措备,2016-11-04 2:00,5.5,,0.2,0,86,1014.5
143,措备,2016-11-04 3:00,4.8,,0.2,0,90,1014.3
143,措备,2016-11-04 4:00,4.2,,0.1,0,93,1013.9
143,措备,2016-11-04 5:00,3.3,,1,110,94,1013.9
143,措备,2016-11-04 6:00,2.7,,1,140,95,1014
143,措备,2016-11-04 7:00,2.9,,0.6,140,96,1014.3
143,措备,2016-11-04 8:00,4,,0.9,140,93,1014.7
143,措备,2016-11-04 9:00,5.4,,1.4,110,88,1014.7
143,措备,2016-11-04 10:00,8.4,,0.8,340,74,1014.3
143,措备,2016-11-04 11:00,11.8,,1.7,290,64,1013.6
143,措备,2016-11-04 12:00,13.2,,1.9,290,46,1012.3
143,措备,2016-11-04 13:00,15.1,,1.6,320,39,1010.8
143,措备,2016-11-04 14:00,16.3,,2.4,290,29,1009.5
143,措备,2016-11-04 15:00,17.7,,1.1,290,29,1008.5
143,措备,2016-11-04 16:00,17.5,,2.3,290,28,1008
143,措备,2016-11-04 17:00,15.6,,1.8,340,38,1008
143,措备,2016-11-04 18:00,13.5,,1.1,70,50,1008.3
143,措备,2016-11-04 19:00,11.3,,0.5,160,64,1008.7
143,措备,2016-11-04 20:00,10.6,,0,0,66,1008.7
143,措备,2016-11-04 21:00,9.1,,0.2,0,76,1008.6
143,措备,2016-11-04 22:00,8.9,,0.6,320,75,1008.8
143,措备,2016-11-04 23:00,8.6,,0.6,340,78,1008.9
143,措备,2016-11-05 0:00,7.7,,0,0,81,1008.8
143,措备,2016-11-05 1:00,7.2,,0.8,320,84,1008.9
143,措备,2016-11-05 2:00,6.7,,0.8,70,88,1008.7
143,措备,2016-11-05 3:00,6.2,,0.1,0,89,1008.6
143,措备,2016-11-05 4:00,6,,0.1,0,92,1008.4
143,措备,2016-11-05 5:00,5.8,,0.4,0,93,1008.5
143,措备,2016-11-05 6:00,5,,0.1,0,93,1008.6
143,措备,2016-11-05 7:00,5.4,,0.5,270,95,1009
143,措备,2016-11-05 8:00,6.5,,0.1,0,93,1009.1
143,措备,2016-11-05 9:00,9.3,,0.2,0,83,1008.9
143,措备,2016-11-05 10:00,11.9,,1,290,76,1008.3
143,措备,2016-11-05 11:00,14.8,,1.1,290,63,1007.7
143,措备,2016-11-05 12:00,16,,2.1,360,58,1006.9
143,措备,2016-11-05 13:00,18.4,,2.7,290,47,1005.9
143,措备,2016-11-05 14:00,19.2,,2.8,320,46,1005.8
143,措备,2016-11-05 15:00,19.7,,2.1,320,46,1005.8
143,措备,2016-11-05 16:00,20.1,,2.1,320,46,1006
143,措备,2016-11-05 17:00,19.1,,1.9,320,48,1006.2
143,措备,2016-11-05 18:00,16,,0.9,50,64,1007.1
143,措备,2016-11-05 19:00,15.2,,1,340,70,1008
143,措备,2016-11-05 20:00,14.7,,0.9,270,73,1008.8
143,措备,2016-11-05 21:00,13.6,,0.2,0,79,1009.3
143,措备,2016-11-05 22:00,12.3,,0.8,110,83,1009.7
143,措备,2016-11-05 23:00,11.6,,0,0,85,1010.2
143,措备,2016-11-06 0:00,10.5,,2,140,90,1011.5
143,措备,2016-11-06 1:00,9.7,,1.5,70,91,1012.1
143,措备,2016-11-06 2:00,9.1,,0.3,0,92,1012.7
143,措备,2016-11-06 3:00,9,,0.9,140,94,1013.3
143,措备,2016-11-06 4:00,10,,1.8,110,91,1014.1
143,措备,2016-11-06 5:00,10.5,,1.8,140,90,1015
143,措备,2016-11-06 6:00,13,,4,140,80,1016.1
143,措备,2016-11-06 7:00,12.6,,5.1,110,78,1017.2
143,措备,2016-11-06 8:00,12.9,,5,110,73,1018.3
143,措备,2016-11-06 9:00,13,,3.8,140,73,1019.2
143,措备,2016-11-06 10:00,13.3,,4.8,140,71,1019.6
143,措备,2016-11-06 11:00,14.3,,4.8,110,68,1019.7
143,措备,2016-11-06 12:00,14,,4.8,110,69,1019.6
143,措备,2016-11-06 13:00,13.7,,4.1,110,69,1019.5
143,措备,2016-11-06 14:00,13.7,,4.5,110,69,1019.2
143,措备,2016-11-06 15:00,13.5,,3.9,110,71,1019.5
143,措备,2016-11-06 16:00,13.2,,4,110,73,1019.9
143,措备,2016-11-06 17:00,12.8,,4.3,110,75,1020.2
143,措备,2016-11-06 18:00,12.3,,3.5,110,77,1020.7
143,措备,2016-11-06 19:00,12.2,,3.5,110,77,1021.2
143,措备,2016-11-06 20:00,12.1,,3.2,110,79,1021.2
143,措备,2016-11-06 21:00,12,,3.2,110,79,1021.2
143,措备,2016-11-06 22:00,11.7,,1.9,160,81,1021.4
143,措备,2016-11-06 23:00,11.4,,1.5,180,83,1021.4
143,措备,2016-11-07 0:00,11.6,,1.2,180,83,1021.8
143,措备,2016-11-07 1:00,11.4,,2.4,140,84,1020.9
143,措备,2016-11-07 2:00,10.8,,3,140,85,1020
143,措备,2016-11-07 3:00,9.8,,0.5,200,90,1020.2
143,措备,2016-11-07 4:00,9.9,,0.3,0,90,1020.6
143,措备,2016-11-07 5:00,10.9,,1.2,250,87,1020.9
143,措备,2016-11-07 6:00,10.1,,1.3,160,90,1020.4
143,措备,2016-11-07 7:00,9.7,,0.2,0,92,1020.4
143,措备,2016-11-07 8:00,10.8,,0.2,0,88,1020.3
143,措备,2016-11-07 9:00,12.6,,0.3,0,80,1020.2
143,措备,2016-11-07 10:00,14.1,,0.5,70,74,1019.9
143,措备,2016-11-07 11:00,15.6,,0.6,140,63,1019.2
143,措备,2016-11-07 12:00,16.1,,1,290,60,1018
143,措备,2016-11-07 13:00,16.3,,0.7,340,59,1017.2
143,措备,2016-11-07 14:00,16.4,,0.9,270,54,1016.5
143,措备,2016-11-07 15:00,16.5,,1.3,70,53,1015.5
143,措备,2016-11-07 16:00,16.3,,1.5,140,55,1015.1
143,措备,2016-11-07 17:00,15.3,,1.6,160,62,1015
143,措备,2016-11-07 18:00,14,,0.7,180,71,1015.2
143,措备,2016-11-07 19:00,12.9,,1.4,140,75,1015.1
143,措备,2016-11-07 20:00,12.6,,0.1,0,78,1014.9
143,措备,2016-11-07 21:00,12.3,,0.6,140,80,1014.8
143,措备,2016-11-07 22:00,12,,0,0,81,1014.3
143,措备,2016-11-07 23:00,12,,0.3,0,80,1013.7
143,措备,2016-11-08 0:00,12,,0.3,0,80,1013.1
143,措备,2016-11-08 1:00,12,,0.1,0,80,1012.8
143,措备,2016-11-08 2:00,12,,0,0,82,1012.5
143,措备,2016-11-08 3:00,13.1,0,3.3,320,78,1012.7
143,措备,2016-11-08 4:00,12.1,,1.1,250,88,1012.5
143,措备,2016-11-08 5:00,12.9,,2.3,290,81,1012.8
143,措备,2016-11-08 6:00,12.7,0.2,2.5,290,79,1013
143,措备,2016-11-08 7:00,11.7,,2.9,340,79,1013.7
143,措备,2016-11-08 8:00,11.4,,3.6,340,75,1014.5
143,措备,2016-11-08 9:00,11.6,0,2.8,320,69,1015.1
143,措备,2016-11-08 10:00,11.1,,5.1,320,67,1014.9
143,措备,2016-11-08 11:00,10.3,,4.9,340,60,1015
143,措备,2016-11-08 12:00,11.8,,5,320,43,1014.7
143,措备,2016-11-08 13:00,12.6,,4,320,36,1014.1
143,措备,2016-11-08 14:00,12.9,,3.7,320,37,1013.7
143,措备,2016-11-08 15:00,12.8,,2.7,340,31,1013.9
143,措备,2016-11-08 16:00,12.3,,4.4,340,30,1014.5
143,措备,2016-11-08 17:00,11.3,,2.8,340,32,1015.3
143,措备,2016-11-08 18:00,10.1,,2.2,340,36,1016.1
143,措备,2016-11-08 19:00,9.5,,2.9,320,35,1017.1
143,措备,2016-11-08 20:00,8.8,,3.8,290,33,1017.9
143,措备,2016-11-08 21:00,7.8,,4.5,290,29,1018.5
143,措备,2016-11-08 22:00,6.5,,4.8,320,37,1019.3
143,措备,2016-11-08 23:00,5.8,,5.6,290,46,1019.5
143,措备,2016-11-09 0:00,5.2,,3.5,290,48,1019.9
143,措备,2016-11-09 1:00,4.6,,3.2,270,49,1020.2
143,措备,2016-11-09 2:00,4,,4.5,290,51,1020.7
143,措备,2016-11-09 3:00,3.5,,3.6,290,53,1021.2
143,措备,2016-11-09 4:00,2.8,,3.5,290,55,1020.9
143,措备,2016-11-09 5:00,2.3,,3.4,290,54,1021.2
143,措备,2016-11-09 6:00,1.9,,3.5,290,56,1021.5
143,措备,2016-11-09 7:00,1.8,,3.1,290,56,1022.1
143,措备,2016-11-09 8:00,2.1,,2.2,290,56,1022.5
143,措备,2016-11-09 9:00,3.4,,1.9,340,54,1023
143,措备,2016-11-09 10:00,5.4,,1.5,290,48,1022.6
143,措备,2016-11-09 11:00,7.1,,1.9,270,44,1022.4
143,措备,2016-11-09 12:00,8,,2.1,270,40,1021.5
143,措备,2016-11-09 13:00,10.2,,2.3,290,38,1020.7
143,措备,2016-11-09 14:00,11.6,,1.8,250,33,1020.4
143,措备,2016-11-09 15:00,11.5,,1.1,20,31,1019.9
143,措备,2016-11-09 16:00,11.4,,0.6,250,31,1020
143,措备,2016-11-09 17:00,10.6,,0.7,50,32,1019.9
143,措备,2016-11-09 18:00,8.5,,0.3,0,50,1020.4
143,措备,2016-11-09 19:00,7.5,,0.1,0,58,1020.6
143,措备,2016-11-09 20:00,6,,1.9,140,67,1020.8
143,措备,2016-11-09 21:00,6,,1,140,70,1021
143,措备,2016-11-09 22:00,5.7,,0.6,180,71,1021.2
143,措备,2016-11-09 23:00,5.3,,0.6,180,74,1020.7
143,措备,2016-11-10 0:00,4.9,,0.8,140,76,1020.5
143,措备,2016-11-10 1:00,5.1,,1,160,75,1020.8
143,措备,2016-11-10 2:00,5,,0.2,0,78,1020.9
143,措备,2016-11-10 3:00,5,,1,70,78,1020.6
143,措备,2016-11-10 4:00,4.7,,1.3,140,82,1019.7
143,措备,2016-11-10 5:00,4.4,,1.6,140,83,1019.1
143,措备,2016-11-10 6:00,4.5,,0.7,180,84,1019
143,措备,2016-11-10 7:00,4.9,,0.9,230,82,1019
143,措备,2016-11-10 8:00,5.5,,0.5,110,81,1019.5
143,措备,2016-11-10 9:00,6.3,,0.8,160,75,1018.7
143,措备,2016-11-10 10:00,6.9,,2.4,140,75,1017.5
143,措备,2016-11-10 11:00,8.6,,2,140,69,1016.3
143,措备,2016-11-10 12:00,11.9,,2.3,140,58,1014.9
143,措备,2016-11-10 13:00,13.8,,3.4,140,51,1013.4
143,措备,2016-11-10 14:00,13.9,,3.5,140,50,1012.1
143,措备,2016-11-10 15:00,14.1,,1.7,140,50,1011.1
143,措备,2016-11-10 16:00,13.4,,3.7,90,54,1011.2
143,措备,2016-11-10 17:00,12.7,,3.3,110,60,1011.1
143,措备,2016-11-10 18:00,12.2,,3.7,110,63,1011
143,措备,2016-11-10 19:00,11.7,,1.6,110,67,1011
143,措备,2016-11-10 20:00,11.1,,1.2,160,70,1010.7
143,措备,2016-11-10 21:00,11.2,,0.8,230,70,1011.2
143,措备,2016-11-10 22:00,10.3,,0.1,0,78,1010.8
143,措备,2016-11-10 23:00,10.1,,0.7,290,73,1010.4
143,措备,2016-11-11 0:00,10,,2.7,270,72,1010.2
143,措备,2016-11-11 1:00,9.5,,2.5,290,77,1010.2
143,措备,2016-11-11 2:00,8.7,,1.3,290,82,1010.3
143,措备,2016-11-11 3:00,7.8,0.1,0.4,0,87,1010.4
143,措备,2016-11-11 4:00,6.5,,0.7,50,92,1009.8
143,措备,2016-11-11 5:00,6,,0.8,340,93,1010.1
143,措备,2016-11-11 6:00,6.1,,1.1,360,92,1010.2
143,措备,2016-11-11 7:00,6.9,,1.1,250,91,1011
143,措备,2016-11-11 8:00,8.4,,1.1,290,84,1011.6
143,措备,2016-11-11 9:00,10,,1.4,320,78,1011.8
143,措备,2016-11-11 10:00,10.6,,1.9,320,73,1012.3
143,措备,2016-11-11 11:00,12.6,,3.2,290,62,1012.5
143,措备,2016-11-11 12:00,13.9,,4.7,290,45,1011.9
143,措备,2016-11-11 13:00,14.1,,3.7,290,39,1011.3
143,措备,2016-11-11 14:00,15.7,,3.4,320,34,1011
143,措备,2016-11-11 15:00,15.3,,4.2,340,36,1011.4
143,措备,2016-11-11 16:00,15,,3.9,320,35,1011.9
143,措备,2016-11-11 17:00,14,,3.5,340,38,1012.4
143,措备,2016-11-11 18:00,13.2,,1.1,320,42,1013.6
143,措备,2016-11-11 19:00,12.3,,0.8,340,47,1014.1
143,措备,2016-11-11 20:00,10.1,,0.5,360,61,1015.4
143,措备,2016-11-11 21:00,8.3,,0.5,90,72,1016.1
143,措备,2016-11-11 22:00,7.6,,0.6,70,76,1016.6
143,措备,2016-11-11 23:00,7.2,,0.5,160,76,1017.2
143,措备,2016-11-12 0:00,6.8,,0.8,360,76,1017.6
143,措备,2016-11-12 1:00,6.3,,1.4,320,79,1017.7
143,措备,2016-11-12 2:00,5.3,,0.2,0,87,1018
143,措备,2016-11-12 3:00,4.6,,1.3,140,88,1017.6
143,措备,2016-11-12 4:00,4.3,,0.8,180,89,1017.2
143,措备,2016-11-12 5:00,3.4,,1.5,140,92,1017.4
143,措备,2016-11-12 6:00,3.3,,0.8,110,93,1018.2
143,措备,2016-11-12 7:00,3,,0.7,140,94,1018.3
143,措备,2016-11-12 8:00,4.3,,0,0,90,1018.9
143,措备,2016-11-12 9:00,7.1,,0.1,0,79,1019
143,措备,2016-11-12 10:00,9.5,,0.7,320,69,1018.9
143,措备,2016-11-12 11:00,11.6,,1,110,56,1018.5
143,措备,2016-11-12 12:00,14,,1.1,160,48,1016.8
143,措备,2016-11-12 13:00,16.7,,0.9,50,36,1015.2
143,措备,2016-11-12 14:00,17,,1.9,340,33,1014.5
143,措备,2016-11-12 15:00,18.5,,1.3,360,33,1014.7
143,措备,2016-11-12 16:00,18.1,,1.9,340,35,1014.7
143,措备,2016-11-12 17:00,17.7,,2,290,39,1015.1
143,措备,2016-11-12 18:00,15.8,,1.2,320,49,1015.4
143,措备,2016-11-12 19:00,13.5,,0.1,0,61,1016.2
143,措备,2016-11-12 20:00,11.8,,0.2,0,70,1016.2
143,措备,2016-11-12 21:00,10.4,,0.7,20,79,1016.2
143,措备,2016-11-12 22:00,10.2,,0.6,230,76,1016.5
143,措备,2016-11-12 23:00,9.1,,0.2,0,81,1016.8
143,措备,2016-11-13 0:00,8,,0.8,70,86,1016.9
143,措备,2016-11-13 1:00,7.7,,0.2,0,88,1016.8
143,措备,2016-11-13 2:00,6.8,,1.4,140,90,1016.9
143,措备,2016-11-13 3:00,6.5,,1.1,110,90,1017
143,措备,2016-11-13 4:00,5.7,,1.3,140,91,1017.2
143,措备,2016-11-13 5:00,5.3,,1.5,140,92,1017.5
143,措备,2016-11-13 6:00,5,,1.1,140,93,1017.8
143,措备,2016-11-13 7:00,4.7,,1,140,93,1017.8
143,措备,2016-11-13 8:00,5.3,,1.3,110,92,1018.6
143,措备,2016-11-13 9:00,6.8,,1.4,110,87,1018.9
143,措备,2016-11-13 10:00,9.1,,0.5,110,83,1019
143,措备,2016-11-13 11:00,11.4,,1.7,140,74,1018.4
143,措备,2016-11-13 12:00,13.5,,0.9,70,66,1017.2
143,措备,2016-11-13 13:00,15.3,,0.9,320,61,1016.1
143,措备,2016-11-13 14:00,15.6,,0.8,200,58,1015.3
143,措备,2016-11-13 15:00,16.1,,0.8,90,58,1014.3
143,措备,2016-11-13 16:00,17.6,,0.9,270,56,1015.1
143,措备,2016-11-13 17:00,16.2,,0.6,270,61,1015.3
143,措备,2016-11-13 18:00,14.7,,0.1,0,71,1015
143,措备,2016-11-13 19:00,13.5,,0.7,50,77,1015.7
143,措备,2016-11-13 20:00,13.2,,0.8,230,79,1015.5
143,措备,2016-11-13 21:00,13.2,,0.7,160,81,1015.9
143,措备,2016-11-13 22:00,13,,0.4,0,82,1015.8
143,措备,2016-11-13 23:00,12.7,,1.1,180,83,1014.3
143,措备,2016-11-14 0:00,12.9,,1,250,83,1014.7
143,措备,2016-11-14 1:00,12.8,,0.1,0,83,1014.2
143,措备,2016-11-14 2:00,12.8,,0.6,230,84,1013.6
143,措备,2016-11-14 3:00,12.8,,0.1,0,85,1013.4
143,措备,2016-11-14 4:00,11.4,,0.8,230,89,1012.7
143,措备,2016-11-14 5:00,10.8,,0.6,230,92,1012.2
143,措备,2016-11-14 6:00,10.4,,0.7,20,93,1012.3
143,措备,2016-11-14 7:00,10.6,,0.3,0,92,1012.4
143,措备,2016-11-14 8:00,11.4,,0.8,90,92,1012.5
143,措备,2016-11-14 9:00,12.3,,0.5,340,88,1012.1
143,措备,2016-11-14 10:00,14.8,,0.4,0,79,1011.4
143,措备,2016-11-14 11:00,15.9,,0.7,340,75,1011
143,措备,2016-11-14 12:00,16.5,,0.7,20,71,1009.3
143,措备,2016-11-14 13:00,17.9,,1.5,290,70,1009
143,措备,2016-11-14 14:00,19.5,,2.4,270,65,1008.4
143,措备,2016-11-14 15:00,18.8,,2.4,290,67,1008.3
143,措备,2016-11-14 16:00,18.3,,1.6,290,70,1008.1
143,措备,2016-11-14 17:00,17.6,,1.3,320,74,1007.6
143,措备,2016-11-14 18:00,16.7,,1,360,79,1007.1
143,措备,2016-11-14 19:00,16,,0.8,340,84,1007
143,措备,2016-11-14 20:00,14.8,,0.4,0,88,1007.6
143,措备,2016-11-14 21:00,14.3,,1.6,320,90,1008
143,措备,2016-11-14 22:00,14.1,,0.6,180,92,1007.9
143,措备,2016-11-14 23:00,13.4,,0,0,92,1007.9
143,措备,2016-11-15 0:00,13.1,,0.9,320,93,1008.1
143,措备,2016-11-15 1:00,12.9,,0.7,20,94,1007.7
143,措备,2016-11-15 2:00,13.1,,0.6,340,93,1007.5
143,措备,2016-11-15 3:00,14.4,,2.4,290,89,1007.5
143,措备,2016-11-15 4:00,14.3,,2.7,290,87,1007.8
143,措备,2016-11-15 5:00,14.4,,3.6,320,65,1008.6
143,措备,2016-11-15 6:00,13.8,,4.2,320,58,1009.3
143,措备,2016-11-15 7:00,12.8,,4.9,290,44,1010.3
143,措备,2016-11-15 8:00,12.1,,5,290,33,1011.4
143,措备,2016-11-15 9:00,11.9,,3.2,270,29,1012.3
143,措备,2016-11-15 10:00,11.3,,4.1,290,25,1012.7
143,措备,2016-11-15 11:00,13.3,,2.7,290,22,1012.5
143,措备,2016-11-15 12:00,14,,2.9,320,20,1011.8
143,措备,2016-11-15 13:00,15.9,,3.2,290,18,1011.2
143,措备,2016-11-15 14:00,16.6,,2.8,290,15,1011.3
143,措备,2016-11-15 15:00,16.3,,3.8,340,15,1011.6
143,措备,2016-11-15 16:00,16.1,,3.5,320,16,1012
143,措备,2016-11-15 17:00,14.9,,2.3,320,19,1012.5
143,措备,2016-11-15 18:00,13.8,,3.1,290,21,1012.9
143,措备,2016-11-15 19:00,12,,1.1,320,26,1013.9
143,措备,2016-11-15 20:00,11.5,,1.7,290,25,1014.5
143,措备,2016-11-15 21:00,8.2,,0.6,70,46,1014.8
143,措备,2016-11-15 22:00,7.9,,0.5,110,46,1015.2
143,措备,2016-11-15 23:00,6.8,,0.1,0,48,1015.8
143,措备,2016-11-16 0:00,5.5,,0.5,70,61,1016.2
143,措备,2016-11-16 1:00,5.6,,0.7,20,51,1016.4
143,措备,2016-11-16 2:00,4.5,,0.2,0,63,1016.6
143,措备,2016-11-16 3:00,3.7,,0,0,65,1016.5
143,措备,2016-11-16 4:00,3.2,,0.3,0,73,1016.6
143,措备,2016-11-16 5:00,2.4,,0.2,0,72,1016.2
143,措备,2016-11-16 6:00,2.5,,1,360,70,1016.7
143,措备,2016-11-16 7:00,1.8,,0.7,90,74,1016.9
143,措备,2016-11-16 8:00,4.3,,0.2,0,65,1016.9
143,措备,2016-11-16 9:00,5.2,,1.2,340,60,1017.2
143,措备,2016-11-16 10:00,8.2,,0.5,70,50,1016.7
143,措备,2016-11-16 11:00,10.5,,2.6,290,32,1016.6
143,措备,2016-11-16 12:00,12.7,,3.1,270,26,1015.9
143,措备,2016-11-16 13:00,13.9,,3.1,270,19,1015.2
143,措备,2016-11-16 14:00,15.9,,2.7,270,16,1014.3
143,措备,2016-11-16 15:00,15.6,,3.1,290,17,1014.2
143,措备,2016-11-16 16:00,14.3,,2.5,320,19,1014.3
143,措备,2016-11-16 17:00,13.6,,2,320,20,1014.6
143,措备,2016-11-16 18:00,13.3,,1.3,290,22,1015
143,措备,2016-11-16 19:00,13.4,,2.1,290,24,1015.3
143,措备,2016-11-16 20:00,12.2,,2.9,320,27,1015.8
143,措备,2016-11-16 21:00,11.2,,2.1,320,30,1015.9
143,措备,2016-11-16 22:00,10.9,,1.3,290,28,1016.2
143,措备,2016-11-16 23:00,9.8,,1.1,320,34,1016.5
143,措备,2016-11-17 0:00,8.3,,0.6,20,45,1016.6
143,措备,2016-11-17 1:00,8,,0.5,70,47,1016.6
143,措备,2016-11-17 2:00,8.3,,0,0,46,1017.3
143,措备,2016-11-17 3:00,7.3,,1.7,140,59,1017.7
143,措备,2016-11-17 4:00,7.3,,0.7,110,56,1017.9
143,措备,2016-11-17 5:00,7,,1.5,110,57,1017.7
143,措备,2016-11-17 6:00,6.5,,1.3,140,59,1017.9
143,措备,2016-11-17 7:00,6,,1,110,62,1018.1
143,措备,2016-11-17 8:00,6.5,,0.1,0,60,1018.7
143,措备,2016-11-17 9:00,8.6,,1.1,140,52,1019
143,措备,2016-11-17 10:00,10.6,,1.4,110,42,1019
143,措备,2016-11-17 11:00,13.3,,0.6,110,35,1018.8
143,措备,2016-11-17 12:00,13.8,,1.1,110,34,1018.1
143,措备,2016-11-17 13:00,14.3,,0.8,20,32,1017.4
143,措备,2016-11-17 14:00,15.2,,0.9,110,32,1017
143,措备,2016-11-17 15:00,14.5,,2.4,110,30,1017
143,措备,2016-11-17 16:00,14.6,,2.2,160,30,1017.1
143,措备,2016-11-17 17:00,13.8,,1.2,160,34,1017.5
143,措备,2016-11-17 18:00,12.8,,1.4,110,58,1017.9
143,措备,2016-11-17 19:00,11.8,,2.4,140,66,1018.1
143,措备,2016-11-17 20:00,11,,2,160,70,1018.3
143,措备,2016-11-17 21:00,10.7,,2.1,180,71,1018.2
143,措备,2016-11-17 22:00,9.7,,0.4,0,76,1018.6
143,措备,2016-11-17 23:00,8.2,,0.8,110,78,1018.5
143,措备,2016-11-18 0:00,7.7,,1,140,80,1018.3
143,措备,2016-11-18 1:00,6.8,,1.1,140,86,1018
